tess_id,signal_id,date_added,date_modified,source,ra,dec,pmra,pmdec,Tmag,bjd0,bjd0_uncert,period,period_uncert,morph_coeff,prim_width_pf,prim_depth_pf,prim_pos_pf,sec_width_pf,sec_depth_pf,sec_pos_pf,prim_width_2g,prim_depth_2g,prim_pos_2g,sec_width_2g,sec_depth_2g,sec_pos_2g,sectors
466323338,1,2020-07-28 16:40:56.648993,2021-09-16 17:36:23.463202,Light Curve File (LCF),165.80340587562,-60.6783472607898,-33.9589,18.9616,8.3766,1578.9884032260586,0.0001971569788565,21.33895107510072,0.0001869693715264,0.069700435,0.0110280033760974,0.0199780046343676,0.9999763230811504,,,,0.0141694868133324,0.019491843939745,0.9999752408794818,0.0470872005485744,0.0083537710317742,0.5318572434184063,"10,11,37"
132298139,1,2020-07-28 16:40:57.815214,2021-09-16 17:36:23.771963,Light Curve File (LCF),148.451493928517,-52.7683267926986,-142.466,197.811,15.0901,1552.2875267861623,0.0039964586669611,35.968160965827515,0.003776999155832,0.106550395,,,,,,,0.0070457061927532,0.7145321302534229,0.9998887674849086,0.0180927390913505,0.2090024056891019,0.1586330501078418,"9,10"
307488184,1,2020-07-28 16:41:00.663865,2021-09-16 17:36:24.779967,Light Curve File (LCF),126.268855294592,-67.9759986858764,-26.0407,77.0578,10.4057,1447.4301008902453,0.0001495413100656,10.066884225792148,1.138117950638673e-05,0.14187817,0.0187432141295514,0.1553929120340007,1.000009546893878,0.0166860102966377,0.0171663601742273,0.5094117305658619,0.0275660195808054,0.1611854854856699,3.1692696440299345e-05,0.0281587600346891,0.0165096358279217,0.5093726958247458,"5,8,9,10,11,12"
398763011,1,2020-07-28 16:41:01.256662,2021-09-16 17:36:24.980194,Light Curve File (LCF),180.182198469505,-57.9774518999338,-10.7705,2.14776,9.3864,1574.622616004081,0.0018165853325626,9.318909364527418,0.0010719710435509,0.45211482,0.0533521427867105,0.0092421758459542,0.9997919599762384,0.0480621827579608,0.0085118463278006,0.5002078947658841,0.075145286754916,0.0107998519197758,0.9996716264548968,0.0730638047071928,0.0100322146983137,0.5001741678358135,10
462267926,1,2020-07-28 16:41:05.223811,2021-09-16 17:36:25.855120,Light Curve File (LCF),150.681152850622,-56.7245263169773,-6.78963,1.39012,11.5064,1550.61487571311,0.0003050633677048,10.93998965923156,9.33172340182864e-05,0.38914567,0.0620366259550537,0.3488211998482209,0.999988058358021,0.0556620316701769,0.205359756612822,0.3238507219732659,0.0907865551669787,0.3808575146577418,1.8492949941510888e-05,0.0816829932211585,0.2295749899547589,0.3237279487005515,"9,10"
307433122,1,2020-07-28 16:41:05.713286,2021-09-16 17:36:25.955490,Light Curve File (LCF),125.673721194005,-70.6749099831599,-53.7825,32.7527,12.4635,1364.0795302500562,0.0001338157601367,27.851381187405664,1.3427041473335065e-05,0.03122139,0.0062423987241049,0.2514768826941165,1.0000139379852044,0.0048451725587426,0.1730614971429915,0.6848357414637143,0.0085648106665352,0.2668283280318269,4.7974347043274686e-06,0.00672035445859,0.1801733989507279,0.6848182811439769,"2,5,6,9,10,11,12,29,35,36,37"
288027491,1,2020-07-28 16:41:08.197362,2021-09-16 17:36:26.347121,Light Curve File (LCF),135.861940841079,-75.5029013266147,-12.0,16.1,10.2058,1580.468391484379,0.0002457438292822,32.20826852300997,0.0001164440790262,0.11605561,0.0151243307891572,0.1603537880901449,0.999992979333322,0.0134178705267055,0.109452781474868,0.6525838493589479,0.0218533845523711,0.170418960126635,0.9999998665414216,0.0197104471574908,0.1146077948294516,0.6525956852708659,"10,11,12"
141685465,1,2020-07-28 16:41:08.596446,2021-09-16 17:36:26.396831,Light Curve File (LCF),90.4044330925088,-73.4749177771504,-6.4734,30.9223,11.3742,1416.1994505721334,0.0014156166157589,7.807422532611081,9.68633053757273e-05,0.21962869,0.0272781291384989,0.2339199383337036,1.0000072403926126,0.0289426532566727,0.0592455116520699,0.4975924870970769,0.0395869107399399,0.2507098760689831,0.000190755739035,0.0452790746696819,0.0608701121111943,0.5000002490968127,"4,5,6,7,8,9,10,11,12,13"
355152971,1,2020-07-28 16:41:10.507470,2021-09-16 17:36:26.746953,Light Curve File (LCF),130.070611609412,-65.7993423228581,14.2025,-1.36559,10.2283,1547.5507458162244,0.0005509300688117,8.076032661141014,4.989243417341527e-05,0.4522478,0.0550945972295162,0.2866819391532083,1.000007801591044,0.0537834921306883,0.1229164779848339,0.5001221325646693,0.0854824981227957,0.310452626466618,0.9999230102704508,0.0761232883925399,0.1404562962941257,0.4999982713595075,"9,10,11"
437322147,1,2020-07-28 16:41:11.565969,2021-09-16 17:36:27.046789,Light Curve File (LCF),191.977528928255,-20.9831574774217,14.2958,-12.5055,15.1067,1578.7069555030969,0.003787369899328,10.615121276044524,0.004392034044006,0.31693584,0.0094398806874544,0.1607202793434226,1.0000376057386846,,,,0.0127300529581159,0.1646748013154279,0.9999917483031252,,,,10
309658221,1,2020-07-28 16:41:12.923045,2021-09-16 17:36:27.397045,Light Curve File (LCF),79.2537140264992,-61.5145883480989,5.8,11.8,9.8567,1334.8251877585678,0.0005490667251706,7.594988736454043,2.8242453177007576e-05,0.24681807,0.029173665502334,0.0286027971362932,1.0000691861498838,0.0286736368235798,0.0193689302271726,0.5001502158535277,0.0411932203892031,0.0314421220957642,0.9999419394203372,0.0422994567726264,0.0211164100721041,0.4999959441059659,"1,2,3,4,5,6,7,8,9,10,11,12,13"
167692429,1,2020-07-28 16:41:13.087381,2021-09-16 17:36:27.446708,Light Curve File (LCF),102.7160308085,-63.4311132940828,1.8219,15.988,10.507,1330.5756589140824,0.0002072215843327,10.262847934211912,5.603076127513873e-06,0.17197517,0.0281018818096581,0.1955173690206528,0.9999584938204186,0.0337935193813078,0.1268081496772488,0.4594722154543091,0.0407292507178424,0.2147749324648458,0.9999298941012704,0.0492427775438955,0.1375053319745227,0.4594843086908914,"1,2,3,4,6,7,8,9,10,11,12,13"
382517745,1,2020-07-28 16:41:14.737221,2021-09-16 17:36:27.871976,Light Curve File (LCF),117.452108578842,-64.0423791819709,-9.6235,18.6783,10.5992,1603.21402154734,7.534594692515384e-05,10.441054769010089,1.2945752532189658e-05,0.06912342,0.011991021182156,0.1186058805214997,0.9999721655877116,,,,0.0167932715792155,0.1266943739714117,0.9999768618564072,0.0152285114145012,0.01536510029428,0.4953654538471563,"1,2,3,4,5,6,7,8,9,10,11,12,13"
140659980,1,2020-07-28 16:41:15.870874,2021-09-16 17:36:28.097144,Light Curve File (LCF),72.4733528183923,-72.4626185802332,8.8498,-18.8813,8.9849,1602.03731647548,0.0001141558921062,9.4400721149286,2.399318141499407e-06,0.08491206,0.0152307449366269,0.0452284854608331,1.000014317547918,0.0198095806863513,0.0271648076718529,0.4731215913888995,0.0213159038581316,0.0493249452511294,0.9999935457282172,0.0282050918385975,0.0293485751471401,0.4731511555778762,"1,2,3,5,6,7,8,9,10,11,12,13"
410654298,1,2020-07-28 16:41:16.491667,2021-09-16 17:36:28.271802,Light Curve File (LCF),177.009111682659,-66.114882822224,-271.91,170.67,7.8098,1584.4162628124716,0.0011795504901783,19.95207318264569,0.0073926914678139,0.049834937,0.0108327535765215,0.1128970721535598,1.0000010151968324,0.0114925838965912,0.053332947754443,0.8248586442544239,0.0148005322203037,0.1262700768191269,6.042722748154011e-05,0.0151370248028473,0.0888596288367511,0.4980824805220104,"10,11,37"
341193555,1,2020-07-28 16:41:17.848132,2021-09-16 17:36:28.680366,Light Curve File (LCF),119.254165525034,-59.1907165775114,-5.0,13.4,11.1998,1570.6297662560946,0.0005710619871024,9.724223860705166,0.0003378320110556,0.13390942,0.0169517941688893,0.0833851521312294,1.0000512924086833,0.0172291500479634,0.0275345636554942,0.5185334219743744,0.022756071443682,0.0883359637248644,4.415117146797203e-05,0.0235968165046868,0.0273118237253805,0.5183823657212431,10
260132330,1,2020-07-28 16:41:18.604899,2021-09-16 17:36:28.847100,Light Curve File (LCF),92.5970231340478,-56.3777217671456,-6.03587,-5.4966,9.8153,1417.5512423785146,0.0001687179035343,17.298779777506912,1.699049544967579e-05,0.074791044,0.0120608422652566,0.0602152634609658,1.0000104964386751,0.0095674151593175,0.0051231065027366,0.1507857943771988,0.0172301212474361,0.0647748356228115,1.241514425390848e-05,0.0174318626059026,0.0055410058952054,0.1508588591504307,"4,7,10,13"
55497281,1,2020-07-28 16:41:19.012818,2021-09-16 17:36:28.888829,Light Curve File (LCF),71.7177334240761,-60.6035273839593,49.5283,130.922,7.198,1607.2135503320872,3.635926555034529e-05,14.905360777066509,1.356575419109163e-06,0.07005948,0.0132668491679361,0.3429102766977319,1.000012431956413,0.0192746448207927,0.2899744417388017,0.462074598724599,0.0186023168251659,0.3726021678517128,9.892630899077736e-06,0.0270360559300803,0.3135414256054978,0.4620677154574357,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37"
386166904,1,2020-07-28 16:41:19.431843,2021-09-16 17:36:28.980424,Light Curve File (LCF),139.265635157756,-54.9012518351623,-11.8484,10.5008,9.8298,1545.5175613148904,5.290535159474529e-05,12.355669459627991,7.975898531675796e-05,0.18926649,0.0278503774074291,0.2757811588215739,0.9999855174033776,0.0403507968856434,0.1478890883285837,0.3052303313443903,0.0395297506654596,0.2978691225193421,0.9999784064796696,0.0577040123351955,0.1584777682877907,0.3052451459990034,"9,10"
177077475,1,2020-07-28 16:41:20.321235,2021-09-16 17:36:29.080607,Light Curve File (LCF),103.206768890274,-70.4303053124105,10.7483,-12.6657,10.1762,1363.6697767228434,0.0277335450573446,23.42623681234076,0.0004283123117581,0.050869316,0.0039840950277023,0.0084083972900543,0.9990046021801944,0.01,,0.82,0.0056853803440111,0.0174776601286873,0.0002009043666944,0.01,,0.82,"2,3,4,5,6,7,8,9,10,12,13,28,29,30,32,33,34,35,36,37"
238196979,1,2020-07-28 16:41:20.412750,2021-09-16 17:36:29.130110,Light Curve File (LCF),57.0334549918906,-72.8902868419174,20.7348,35.7893,11.0977,1363.4021623776082,0.0013539735898575,9.422850943566454,3.519889369130169e-05,0.31275505,0.0246563171789504,0.0892530982522998,0.9997630890324952,,,,0.0446454985031899,0.117854457813488,0.9999157407815644,,,,"2,3,6,9,10,12,13"
321455348,1,2020-07-28 16:41:22.566186,2021-09-16 17:36:29.539180,Light Curve File (LCF),175.503843422425,-60.7583688091538,-9.50502,-2.33762,10.3643,1577.2198594386978,0.0849236254089191,7.681884732294492,0.0399200913320116,0.21254346,0.0616092598011345,0.0025339191745888,0.0106532961979816,,,,0.042088770460422,0.015315521187071,0.9992638421391736,0.051002341097013,0.007953572206176,0.4998626354224976,"10,37"
319936228,1,2020-07-28 16:41:23.998100,2021-09-16 17:36:29.829670,Light Curve File (LCF),174.451808244814,-63.3231992753085,-6.0828,0.673085,7.0464,1575.950954279174,0.000210811537272,9.646439422695618,7.28698394070193e-07,0.32125762,0.0432933388359684,0.0748636758822214,1.0000099618508929,0.0428994412377041,0.0243132943263346,0.4099056387776798,0.0636104858988183,0.0826608952769588,3.631880493600788e-05,0.066125139891501,0.0278575245527117,0.4099710248139764,"10,11,37"
260128333,1,2020-07-28 16:41:26.263528,2021-09-16 17:36:30.372346,Light Curve File (LCF),92.1331996217219,-59.5411333817205,-12.2583,34.4046,11.4881,1585.1666739843083,0.0009371686664962,14.608582815613214,8.390785707135251e-06,0.1231063,0.0144029386535146,0.0533118221534323,0.999887147711002,0.022,,0.4535,0.0235904410430556,0.08665635182048,0.9999611156007868,0.022,,0.4535,"4,5,6,7,8,9,10,11,12,27,28,29,30,31,32,34,35,36,37"
382067804,1,2020-07-28 16:41:27.512950,2021-09-16 17:36:30.522509,Light Curve File (LCF),79.4706273393765,-54.1014948018276,-6.41289,8.94994,10.0122,1417.8377725186897,0.0001472989977173,26.131358051790595,3.379341862341789e-05,0.16355053,0.0190961042767342,0.3057332856641794,1.0000522056383236,0.0129868031078861,0.2710267924721181,0.6975594162920375,0.0280775520155743,0.3168752129297484,4.571350598562474e-05,0.0191118947367527,0.2883931931496345,0.6975821352266187,"3,4,5,6,7,10,13"
399253092,1,2020-07-28 16:41:27.847834,2021-09-16 17:36:30.580957,Light Curve File (LCF),163.435147088256,-68.3509886929864,-24.2729,6.8602,10.0059,1570.8218677427617,6.008450236549834e-05,8.721240259649791,5.5783110679996646e-05,0.2938393,0.0321869370936331,0.2567138063354841,1.0000003968066773,0.0364407717178227,0.2356777037183528,0.5051621951715007,0.0467443001824545,0.278593804268101,4.479841091253499e-06,0.0523013912898769,0.2566634130968934,0.5051896255293319,10
382028425,1,2020-07-28 16:41:29.004452,2021-09-16 17:36:30.747025,Light Curve File (LCF),78.424835634088,-56.4413408833592,9.20951,35.5292,9.2276,1366.1452929806617,0.0001288301747313,8.846200993954769,4.056039434807701e-05,0.35349742,0.1079507776399182,0.0041310080708112,1.141323348862831,,,,0.06005597782905396,0.0060173009536522,0.5053217326041779,0.0664599502043803,0.0043044152406463,0.0006854295241918,"2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37"
260502102,1,2020-07-28 16:41:32.162021,2021-09-16 17:36:31.622508,Light Curve File (LCF),96.5159949937714,-59.0161666148624,-53.9544,-18.8063,11.0261,1600.0802653311275,8.02082167865592e-05,7.315208263471821,7.731991411574769e-07,0.12513417,0.0180331813615844,0.1646397597649804,1.00003475892652,0.0159527263017431,0.1571912478585484,0.675087246648223,0.0257324301392004,0.1783772988105274,4.64498513519052e-05,0.0226215092538954,0.1706773509710375,0.6750697593615703,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36"
118313102,1,2020-07-28 16:41:33.213958,2021-09-16 17:36:31.804837,Light Curve File (LCF),128.601542300857,-54.6675298208546,-8.07586,7.44249,8.224,1518.556196525303,0.0002486295261405,9.255726955582212,4.436655956396862e-06,0.17977898,0.05,0.4066486372211848,0.4,0.0370749708036342,0.4059170166896884,1.0002230365635023,0.05,0.4496806504502073,0.4,0.0518124591554348,0.448789650458995,0.0001303458427554,"8,9,10,35,36"
142262969,1,2020-07-28 16:41:33.414469,2021-09-16 17:36:31.888800,Light Curve File (LCF),180.593623388569,-31.3736558644148,-3.9554,-3.82356,10.262,1573.3430063874289,0.000625912438636,15.514933925173311,1.5331987281541615e-05,0.08648972,0.0166062673151963,0.3259692486966881,0.9999602024823646,0.0304731236972385,0.2742482892167086,0.312340270037667,0.0241318052122459,0.3558824861812312,2.146471818564745e-06,0.0440163451567834,0.2984590889655768,0.3123650631234307,"10,37"
141809359,1,2020-07-28 16:41:34.662304,2021-09-16 17:36:32.139394,Light Curve File (LCF),92.642747448621,-73.786615110364,-1.6121,-4.82236,11.3725,1607.7192653825734,0.000170379436895,12.157559983765616,2.184915635972117e-05,0.08897948,0.0138073965063123,0.0687348812054018,1.0000038955450867,0.0143033939163965,0.0214962024331419,0.6472305422392037,0.0192623177225544,0.0743274402709863,1.281383574111283e-06,0.0206107263056284,0.0226806470903767,0.6472024234131684,"1,2,3,4,5,6,7,8,10,11,12,13"
350479101,1,2020-07-28 16:41:35.095632,2021-09-16 17:36:32.280539,Light Curve File (LCF),85.7944666889055,-59.1447438491908,2.05649,2.66434,9.2823,1581.038664633482,0.0001212907650369,11.916890587953114,8.728659752321732e-06,0.1274583999999999,0.0147563063757689,0.0365689601071954,1.000020517298602,0.0142681752247714,0.034406189856674,0.5060164316140147,0.0208217152549839,0.0400880526678604,2.677692111482521e-05,0.0203278120039668,0.0344339416469089,0.5059950342854318,"1,3,4,5,6,7,8,9,10,11,13"
248074315,1,2020-07-28 16:41:36.206019,2021-09-16 17:36:32.522573,Light Curve File (LCF),192.95922883399,-42.8222517623625,-15.8794,-2.72912,10.3103,1580.91425219335,0.0003088911844315,15.723513455228192,0.0002484166622043,0.10302816,0.0201852481378101,0.2735131260726235,1.000007671073348,0.0198890936137331,0.2676709749548196,0.5871221352056881,0.0286079448732515,0.2937572339200311,0.9999813395739008,0.0280322518988299,0.2879762667174042,0.5871283051540561,10
333127661,1,2020-07-28 16:41:36.872440,2021-09-16 17:36:32.755995,Light Curve File (LCF),181.139882755504,-52.6941528028475,-24.9698,14.0632,9.0709,1576.2716473396192,0.0003191746900483,7.894271542899648,0.0005399093324811,0.29045406,0.0371948670559475,0.2297825812083846,1.0000326237486392,0.0396137461587817,0.1962047438261738,0.5379278357155796,0.0535505979830953,0.2501608851835488,0.9999872198350376,0.0569083724055929,0.2124992827027896,0.5378931604361028,10
281924357,1,2020-07-28 16:41:37.007438,2021-09-16 17:36:32.814224,Light Curve File (LCF),129.75706081032,-74.7632053049216,-12.2195,21.1123,10.9303,1584.4539031774566,0.0004361439609899,15.040357292377742,0.0022022203157998,0.044382185,,,0.9977720800999804,,,0.4190402958621453,0.0077232632097656,0.0162944979168377,0.9999179001420072,,,,"10,11,12,33,36,37"
99028324,1,2020-07-28 16:41:39.806270,2021-09-16 17:36:33.505873,Light Curve File (LCF),181.307545977194,-25.5632334594485,192.171,-221.281,13.239,1567.4852536410538,0.0003520178972848,9.404339992058796,0.0003398680975301,0.256459,0.0096315247537555,0.5591310395445179,0.9985203004300244,0.0081656337036948,0.3178724037640494,0.4985554887121551,0.012891191311568,0.6036172371327545,0.9985327732715972,0.0128765841105664,0.3217888447247893,0.4984424233766999,10
384031569,1,2020-07-28 16:41:43.306013,2021-09-16 17:36:34.072905,Light Curve File (LCF),135.631842750832,-56.8895544502889,-2.55443,9.43697,10.2303,1524.7066281041186,5.9142795180378016e-05,20.821963849149128,3.459366471503245e-05,0.13459483,0.0163759059986379,0.4510521058094987,1.0000012622817762,0.0159761584551748,0.3754651615287407,0.5069502670879091,0.0228685728135362,0.4900631225252772,0.9999972278329814,0.021436326673128,0.4111198115108385,0.506912654212912,"8,9,10"
269347089,1,2020-07-28 16:41:43.689460,2021-09-16 17:36:34.164147,Light Curve File (LCF),148.165763043111,-60.2322301196909,-7.7394,1.80443,9.9847,1574.9445615013178,0.0258013888403638,8.259682071308177,0.0101158638600207,0.49642456,0.1014716759780886,0.0221722578568495,1.0256229517213706,0.2118231371314127,0.0069996337683297,0.4507480997931447,0.1308322368020555,0.0210557047649874,0.0289595005203362,,,,10
102169275,1,2020-07-28 16:41:43.873731,2021-09-16 17:36:34.206043,Light Curve File (LCF),195.254928823291,-37.9780097746224,-23.4185,-1.73174,11.6886,1571.7509032595333,0.0008706146271442,13.099713979155974,1.0112754978308656e-05,0.19562754,0.0142200006887129,0.0154986244640631,0.4994948293944702,0.0144930159801741,0.015239760951919,0.9997486679468626,0.0252823438288366,0.0241677207664732,0.0001410915945749,0.0247710609591132,0.0240310523774087,0.5000127803365254,"10,37"
349480752,1,2020-07-28 16:41:44.854643,2021-09-16 17:36:34.372354,Light Curve File (LCF),110.860267369379,-64.6920245232926,-4.21966,6.72915,8.0691,1417.4209850423051,0.3396596870852589,77.73432726409688,0.0002351328476066,0.14523405,0.0419042923739681,0.0105180349054117,-0.0037429049901264,0.0,0.0064295290058905,0.0,0.0188985441521816,0.003908253695721,0.000657478854918,0.0,,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37"
349762699,1,2020-07-28 16:41:45.139232,2021-09-16 17:36:34.414018,Light Curve File (LCF),112.706346501039,-65.6317226157481,-14.9931,12.1288,12.0819,1560.8813534773858,0.0032670965783836,31.39563538106456,0.0029185498880224,0.10567379,0.0062528801459071,0.0191342522039207,0.9999499583386396,,,,0.0099593097022563,0.021964340338856,5.363029946584264e-05,,,,"9,10"
99028319,1,2020-07-28 16:41:45.455878,2021-09-16 17:36:34.497715,Light Curve File (LCF),181.303511676648,-25.5650193205279,190.677,-216.743,10.8065,1576.8903039649842,0.0002568446686836,9.404594282941847,0.0004494281122795,0.26275206,0.0099787377705539,0.0926058062154686,1.0002253813407744,0.0093056979158086,0.058581250958108,0.5000659296525279,0.0131684294156619,0.1018973066550725,0.0002397453765087,0.0133581583738489,0.0613300720892648,0.500017976815875,10
81702112,1,2020-07-28 16:41:46.280701,2021-09-16 17:36:34.756273,Light Curve File (LCF),167.892277128792,-49.9363887801992,-8.33864,8.31622,7.9465,1573.0718035933485,7.092022065080529e-05,7.7359443573680196,0.0002753525353087,0.31552163,0.0444546782701328,0.2312213089317123,0.9999852353492364,0.0606661074626408,0.0819247091293111,0.5114909395747399,0.0625120920218508,0.2401178785618624,0.9999954595051672,0.0781114572268407,0.0795497369738199,0.5119567315116829,10
308991822,1,2020-07-28 16:41:48.028525,2021-09-16 17:36:35.222592,Light Curve File (LCF),123.113156535933,-65.5448557818138,-17.5184,172.052,9.0625,1328.1737768547382,2.7973994747299e-05,8.224383332039277,2.174795618259396e-06,0.16099916,0.0218478165281041,0.2357790377734911,1.0000318448307597,0.0227023680879221,0.0622089620857135,0.502075097089215,0.0310277625274316,0.2574861730984414,2.7404716679864543e-05,0.032662100542732,0.06467498578675,0.5020776791593862,"1,2,4,5,8,9,10,11,12"
425594181,1,2020-07-28 16:41:52.680266,2021-09-16 17:36:35.814225,Light Curve File (LCF),214.592581855472,-29.8812533054794,-4.3827,-22.3919,12.3172,1608.5412286632827,0.0060188906616076,8.690472642640877,0.0017385529992974,0.25254706,0.0145294709929534,0.0288557501509671,0.9979636821038628,,,,0.0464064379056123,0.053070614268292,0.9999640426809124,,,,11
179410793,1,2020-07-28 16:41:56.997638,2021-09-16 17:36:36.589930,Light Curve File (LCF),212.030610253434,-39.5968946678246,-33.9408,-29.3638,10.1101,1602.5177185365983,0.0025940141974842,7.832744355048803,0.0026037995330607,0.32786566,0.039962163528754,0.4189870081367277,1.000289021223619,0.0393770505225822,0.3828264726594201,0.5008012063036806,0.0581485536817214,0.4624920465021079,0.9999378329440056,0.0573256323023949,0.4182993540029645,0.499999936221937,11
434664688,1,2020-07-28 16:41:58.780423,2021-09-16 17:36:36.939964,Light Curve File (LCF),191.239112222015,-65.3192746093526,-21.7,-4.4,8.0486,1605.3169204973292,0.0002639628296492,16.857843332379133,8.855330273505048e-05,0.07672958,0.0136142441933708,0.1812167015391224,1.0000204142830904,0.0139027405848101,0.0399053475120143,0.1180662219673768,0.0197675565769432,0.1907119542412869,2.9091603126971387e-06,0.019901075814709,0.041785057635266,0.1180957758175945,11
